EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
315905,JOHNSTON CO.,RAVIA,5/24/2011,1830,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,52830,C,69,OUN,0,0,Emergency Manager, ,5.5,1200,1,N,3,N,TISHOMINGO,5/24/2011,1845,34.252,-96.76,34.274,-96.67,,"A tornado outbreak occurred over parts of northern and central Oklahoma during the day on the 24th, with violent tornadoes devastating several communities. By the end of the day, one EF-5, two EF-4, and two EF-3 tornadoes destroyed buildings, ripped up trees and power poles, and unfortunately, resulted in 11 deaths. The day began with a strong upper level trough ejecting out of the southwest United States. The trough took on a negative tilt as it approached the southern Plains. A strong jet stream was located at both the middle and upper levels rotating around the upper trough. At the surface, a low pressure strengthened rapidly over northwest Oklahoma, keeping the low-level flow of warm, moist air to flow east of a dry line that had moved into western Oklahoma. Thunderstorms developed by early afternoon over western Oklahoma, and quickly became supercellular as they moved northeast. Strong low-level rotation developed early, with the first tornado occurring over Blaine county, and moved northeast into Major county. Another supercell rapidly gained low-level rotation as it moved from Caddo into Canadian County. This tornado became the strongest of them all as it moved north of El Reno, west of Piedmont, and to south of Guthrie in Logan county. Nine people died as a result of this tornado. Two more powerful supercells developed over Grady county, and they moved northeast into McClain and Cleveland counties. Finally, the final tornado occurred east of Norman into Pottawatomie county. The timing of this outbreak could not have come at a worse time, as rush hour was just unfolding as the tornadoes neared the Oklahoma City metro area.",21
310375,MUSKOGEE CO.,JAMESVILLE,5/24/2011,1942,Tornado, ,EF2,0,0,100000,0,OK,CST-6, ,51966,C,101,TSA,0,0,NWS Storm Survey, ,7.6,400,5,W,2,NE,HASKELL,5/24/2011,1956,35.7631,-95.7423,35.8377,-95.6423,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",22
310381,WAGONER CO.,CHOSKA,5/24/2011,1956,Tornado, ,EF1,0,0,10000,0,OK,CST-6, ,51966,C,145,TSA,0,0,NWS Storm Survey, ,2.6,250,1,WNW,2,S,REDBIRD,5/24/2011,2000,35.8377,-95.6423,35.8554,-95.6023,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",23
310396,WAGONER CO.,LA BARGE,5/24/2011,2013,Tornado, ,EF2,0,0,400000,0,OK,CST-6, ,51966,C,145,TSA,0,0,NWS Storm Survey, ,4.4,450,3,S,2,ESE,WAGONER AIRSTRIP,5/24/2011,2020,35.942,-95.3754,35.9533,-95.2978,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",24
312948,DELAWARE CO.,LEACH,5/24/2011,2048,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,51966,C,41,TSA,0,0,NWS Storm Survey, ,7,150,3,NW,5,N,TWIN OAKS,5/24/2011,2059,36.2264,-94.9542,36.2693,-94.8406,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",25
312958,LATIMER CO.,PANOLA,5/24/2011,2050,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,51966,C,77,TSA,0,0,Public, ,2.5,300,6,N,7,WNW,LODI,5/24/2011,2055,35.0021,-95.2106,35.0238,-95.1758,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",26
312951,DELAWARE CO.,ROW,5/24/2011,2106,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,51966,C,41,TSA,0,0,Fire Department/Rescue, ,6,150,4,W,3,N,ROW,5/24/2011,2116,36.2757,-94.7575,36.3294,-94.6728,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",27
312963,LE FLORE CO.,TALIHINA,5/24/2011,2114,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,51966,C,79,TSA,0,0,Storm Chaser, ,1.5,100,4,S,4,SSE,TALIHINA,5/24/2011,2116,34.6942,-95.0378,34.7041,-95.0144,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",28
312972,LE FLORE CO.,REICHERT,5/24/2011,2144,Tornado, ,EF2,0,0,100000,0,OK,CST-6, ,51966,C,79,TSA,0,0,NWS Storm Survey, ,12,1760,2,SE,2,NE,HOWE,5/24/2011,2202,34.8256,-94.7248,34.9673,-94.6047,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",29
312979,SEQUOYAH CO.,GREENWOOD JCT,5/24/2011,2237,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,51966,C,135,TSA,0,0,NWS Storm Survey, ,1.2,500,1,NE,2,NE,GREENWOOD JCT,5/24/2011,2240,35.44,-94.4595,35.4493,-94.441,,"Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into eastern Oklahoma during the evening hours. These severe storms produced tornadoes, large hail to golfball size, and very strong damaging downburst wind across much of eastern Oklahoma.",30
328926,TEXAS CO.,TYRONE,6/11/2011,1811,Tornado, ,EF1,0,0,20000,0,OK,CST-6, ,54714,C,139,AMA,0,0,NWS Storm Survey, ,2.1,50,2,NNE,3,ENE,TYRONE,6/11/2011,1825,36.9806,-101.0535,36.9759,-101.0159,,"Severe thunderstorms produced large hail, thunderstorm wind gusts and an isolated tornado in the central and eastern Oklahoma Panhandle during the evening hours. Although no injuries or fatalities were reported, the tornado and thunderstorm wind gusts in the central and eastern Oklahoma Panhandle did result in damage.",31
328947,BEAVER CO.,BOYD,6/11/2011,1850,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,54714,C,7,AMA,0,0,NWS Storm Survey, ,0.1,25,5,N,5,N,BOYD,6/11/2011,1852,36.77,-100.82,36.7695,-100.8183,,"Severe thunderstorms produced large hail, thunderstorm wind gusts and an isolated tornado in the central and eastern Oklahoma Panhandle during the evening hours. Although no injuries or fatalities were reported, the tornado and thunderstorm wind gusts in the central and eastern Oklahoma Panhandle did result in damage.",32
298531,ELLIS CO.,SHATTUCK,6/11/2011,1930,Tornado, ,EF0,0,0,100000,0,OK,CST-6, ,50624,C,45,OUN,0,0,Emergency Manager, ,1,10,6,N,6,N,SHATTUCK,6/11/2011,1930,36.3568,-99.88,36.3568,-99.88,,"The front that had waffled over Oklahoma for three four days began slowly lifting north as a warm front. Several areas of showers and thunderstorms developed near and just north of the front. A couple of the storms were able to maintain themselves, developing supercell characteristics, with very large hail and damaging winds.  Some damage was reported with the storms, with the most severe damage occurring over parts of Ellis and Woodward counties.",33
326560,OSAGE CO.,GRAINOLA,6/18/2011,1829,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,54243,C,113,TSA,0,0,Storm Chaser, ,0.1,50,6,E,6,E,GRAINOLA,6/18/2011,1829,36.9614,-96.5458,36.9614,-96.5458,,A dry line advanced eastward into eastern Oklahoma on the evening of the 18th. An isolated supercell thunderstorm developed along this boundary and moved across several counties of far northeastern Oklahoma. The storm produced several tornadoes over open country and large hail up to golfball size.,34
326603,OSAGE CO.,BOULANGERVILLE,6/18/2011,1909,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,54243,C,113,TSA,0,0,Storm Chaser, ,0.1,50,4,WSW,4,WSW,BOULANGERVILLE,6/18/2011,1909,36.9231,-96.2885,36.9231,-96.2885,,A dry line advanced eastward into eastern Oklahoma on the evening of the 18th. An isolated supercell thunderstorm developed along this boundary and moved across several counties of far northeastern Oklahoma. The storm produced several tornadoes over open country and large hail up to golfball size.,35
